,loggingTime(txt),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
630,21.284000000000002,0.1318906545639038,0.1295042037963867,0.49720498919487,-0.8337249755859375,-0.51263427734375,-0.0026092529296875
631,21.328000000000003,0.0748729109764099,0.077117420732975,0.1402737498283386,-0.88543701171875,-0.412384033203125,-0.0328369140625
632,21.354000000000003,0.0428989976644516,-0.0400645956397056,-0.1620501577854156,-0.9270477294921876,-0.4368438720703125,-0.028564453125
633,21.388,0.0783155784010887,-0.1136274933815002,-0.5575375556945801,-0.8677215576171875,-0.42205810546875,-0.0127410888671875
634,21.424000000000003,0.0106979180127382,-0.1672742068767548,-0.9051900506019592,-0.8859710693359375,-0.4413604736328125,-0.011077880859375
635,21.454,-0.0476407557725906,-0.2542527914047241,-1.342816948890686,-0.8412322998046875,-0.439605712890625,-0.025390625
636,21.485000000000003,-0.1526396125555038,-0.2980931997299194,-1.945046901702881,-0.774139404296875,-0.4819793701171875,-0.008758544921875
637,21.525000000000002,-0.1439523845911026,-0.3757720291614532,-2.606283187866211,-0.7765045166015625,-0.534423828125,-0.0053558349609375
638,21.558,-0.1439523845911026,-0.3757720291614532,-2.606283187866211,-0.7809906005859375,-0.6491546630859375,-0.012359619140625
639,21.585,-0.0810519754886627,-0.6220670342445374,-3.283084630966187,-0.6744537353515625,-0.73284912109375,0.0052947998046875
640,21.628,-0.168783962726593,-0.516823410987854,-3.233167171478271,-0.529632568359375,-0.7774810791015625,0.0457916259765625
641,21.655,-0.2186247557401657,-0.5335155725479126,-3.601050138473511,-0.423980712890625,-0.8562469482421875,0.0150909423828125
642,21.695,-0.0890459865331649,-0.5383047461509705,-3.525694131851196,-0.3834686279296875,-0.9361419677734376,0.0336151123046875
643,21.724,-0.0892276167869567,-0.5056477189064026,-2.99947714805603,-0.2580718994140625,-0.9692535400390624,0.042755126953125
644,21.754,-0.1979916393756866,-0.4202204644680023,-2.83636474609375,-0.11016845703125,-0.9543914794921876,0.0437164306640625
645,21.804000000000002,-0.1979916393756866,-0.4202204644680023,-2.83636474609375,-0.0399627685546875,-1.001937866210938,0.0327301025390625
646,21.825000000000003,-0.0311240963637828,-0.4660542607307434,-3.160459756851196,0.038055419921875,-0.9957427978515624,0.0359649658203125
647,21.868000000000002,-0.0358799695968627,-0.4474312961101532,-2.883368015289307,0.122100830078125,-1.005325317382812,0.0285797119140625
648,21.895000000000003,-0.0350181721150875,-0.4167484939098358,-2.773868083953857,0.253265380859375,-0.9594573974609376,0.0247039794921875
649,21.925,0.0439948886632919,-0.4179341197013855,-2.920121192932129,0.360382080078125,-0.953338623046875,0.02484130859375
650,21.965,0.0726422443985939,-0.4572871327400208,-2.98855996131897,0.436553955078125,-0.9178924560546876,0.0286712646484375
651,21.995,0.0211968980729579,-0.4966326653957367,-3.050535202026367,0.5395965576171875,-0.8452606201171875,0.00897216796875
652,22.025000000000002,0.0501611717045307,-0.4413241446018219,-3.053354024887085,0.6092376708984375,-0.8006591796875,0.01971435546875
653,22.065,0.0126132639124989,-0.4457263350486755,-2.956826448440552,0.689239501953125,-0.731903076171875,-0.016326904296875
