,loggingTime(txt),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
210,4.026000000000001,-0.2446398437023163,-0.0105256112292408,-0.2017983645200729,-0.02777099609375,-0.8969268798828125,0.1109771728515625
211,4.0600000000000005,-0.3140436708927155,0.031162180006504,-0.3320288062095642,-0.0157928466796875,-0.914154052734375,0.1038818359375
212,4.095000000000001,-0.2343451231718063,0.040668599307537,-0.3867927193641663,-0.0283050537109375,-0.9006195068359375,0.091278076171875
213,4.13,-0.2685757875442505,-0.0194032583385705,-0.2858820855617523,-0.013763427734375,-0.8892669677734375,0.089385986328125
214,4.16,-0.4323772490024567,-0.0786894857883453,-0.1403608322143555,0.0188140869140625,-0.913116455078125,0.1177825927734375
215,4.205,-0.4813740849494934,-0.1131076440215111,0.0428625121712684,-0.0093841552734375,-0.9569244384765624,0.075286865234375
216,4.23,-0.4516095221042633,-0.086436353623867,-0.002591788303107,-0.0519256591796875,-0.9915618896484376,0.037261962890625
217,4.265000000000001,-0.2903482019901276,-0.0438393577933311,-0.1095137074589729,-0.0254364013671875,-1.053207397460938,0.0056915283203125
218,4.2940000000000005,-0.1989759504795074,0.0385039821267128,-0.1989796757698059,0.0101318359375,-1.068222045898438,-0.0045166015625
219,4.329000000000001,-0.3033742606639862,-0.0452761352062225,-0.3095847368240356,0.01220703125,-1.014129638671875,0.0314178466796875
220,4.373,-0.5237867832183838,-0.0554896257817745,-0.2947741150856018,-0.0055389404296875,-0.98919677734375,0.0158843994140625
221,4.406000000000001,-0.340034008026123,-0.0995921045541763,-0.2599916458129883,0.036651611328125,-1.012924194335938,-0.0554046630859375
222,4.429,-0.4208697378635406,-0.1081099584698677,-0.0694933235645294,0.083465576171875,-0.9901123046875,-0.01666259765625
223,4.464,-0.6440876126289368,-0.160865843296051,0.1369834244251251,0.0558624267578125,-0.91143798828125,-0.0208587646484375
224,4.498,0.4097707271575928,-0.0382951907813549,0.2651581764221191,0.0456085205078125,-2.062454223632812,-0.5582275390625
225,4.533,0.4646414518356323,0.0270609129220247,0.0207601394504308,-0.05499267578125,-0.8923492431640625,0.06787109375
226,4.571000000000001,0.4646414518356323,0.0270609129220247,0.0207601394504308,-0.0363006591796875,-1.128387451171875,0.1143341064453125
227,4.605,0.1490683108568192,-0.2521558105945587,-0.0108683602884411,-3.0517578125e-05,-0.930084228515625,-0.0689697265625
228,4.633,0.2047014832496643,0.0479390285909175,0.0233580525964498,-0.0287017822265625,-0.9869537353515624,-0.0514373779296875
229,4.668,0.0413447767496109,0.0046943537890911,-0.0039715720340609,0.03411865234375,-1.043014526367188,0.055267333984375
230,4.697,-0.0315728411078453,0.0077868164516985,-0.0050320429727435,0.0058441162109375,-0.896514892578125,0.0011749267578125
231,4.7330000000000005,0.0152335474267602,-0.0640623420476913,-0.0080403499305248,0.0089263916015625,-1.063247680664062,-0.01031494140625
232,4.771000000000001,-0.0449991673231124,0.0161102600395679,-0.0126699889078736,0.00714111328125,-1.064697265625,-0.0070343017578125
233,4.807,-0.1301292330026627,-0.3899999558925629,-0.1210145726799965,-0.070892333984375,-0.98846435546875,0.0590362548828125
234,4.832000000000001,0.0524107441306114,-0.2620971202850342,-0.1536148637533188,-0.0228424072265625,-1.101638793945312,-0.0219879150390625
235,4.867,0.0188061781227588,0.0132952993735671,-0.256809413433075,-0.0395355224609375,-1.270050048828125,-0.0384368896484375
236,4.902,0.0895903334021568,0.0082510057836771,-0.3809406757354736,0.0077667236328125,-1.200363159179688,-0.059112548828125
237,4.936,0.0929914563894271,0.093457780778408,-0.3385239839553833,0.03497314453125,-1.126846313476562,-0.016357421875
238,4.970000000000001,0.1699967682361603,-0.0480306409299373,-0.2086400240659714,0.04510498046875,-1.10052490234375,-0.0571441650390625
239,5.006,0.4212769269943237,0.1977333128452301,-0.3422388434410095,0.0543365478515625,-0.9983367919921876,-0.055938720703125
240,5.039,0.4344582557678223,0.2222053706645966,-0.5911083221435547,0.0458221435546875,-0.897491455078125,0.060333251953125
241,5.071,0.327449768781662,0.0803041607141494,-0.3267666697502136,0.103851318359375,-0.9294891357421876,0.0640106201171875
242,5.101000000000001,0.1490688472986221,-0.0201073978096246,0.0894220247864723,0.144805908203125,-0.9328155517578124,0.062744140625
243,5.139000000000001,0.1100700423121452,0.0616247467696666,0.3985492587089539,0.1130828857421875,-0.9499359130859376,0.0574951171875
244,5.171000000000001,0.0772489830851554,0.2776390612125397,0.1892396956682205,0.04449462890625,-0.98382568359375,0.059326171875
245,5.205,-0.0215415116399526,0.2177717387676239,0.1464168727397919,0.0811309814453125,-0.9850616455078124,0.0540924072265625
246,5.24,-0.0237186457961797,0.0415130890905857,0.253000020980835,0.068756103515625,-0.981903076171875,0.0065155029296875
247,5.27,0.0823454707860946,-0.0041121868416666,-0.0185382645577192,0.025115966796875,-0.99017333984375,0.028594970703125
248,5.305,0.2010574787855148,0.2085771709680557,-0.1822302639484406,0.0825347900390625,-0.9174957275390624,0.05438232421875
249,5.34,-0.1433739364147186,0.031261783093214,-0.1490110456943512,0.0959320068359375,-0.89410400390625,0.103271484375
250,5.371,-0.4083009362220764,-0.0510312244296073,-0.2500812113285065,0.0409393310546875,-0.927276611328125,0.0680389404296875
251,5.407,-0.1112237274646759,0.1350017637014389,-0.4184209406375885,-0.001708984375,-0.91595458984375,-0.0274810791015625
252,5.439,0.1016177013516426,0.1049061790108681,0.0570257343351841,0.1119232177734375,-0.963623046875,0.024627685546875
253,5.474,-0.1191461011767387,-0.0215473696589469,0.4433545470237732,0.1019287109375,-1.023330688476562,0.061309814453125
254,5.504,0.1253454089164734,0.069657377898693,-0.004661064594984,-0.023193359375,-1.072311401367188,-0.036712646484375
255,5.539,0.3708094954490662,0.0569349229335784,-0.0802639499306678,0.059173583984375,-0.9871978759765624,0.0167694091796875
256,5.573,0.119480587542057,-0.0247921645641326,0.1148163303732872,0.054229736328125,-0.931243896484375,0.0996551513671875
257,5.610000000000001,0.0781685709953308,0.1395459175109863,0.3053415417671204,0.0657958984375,-0.9787750244140624,0.0520172119140625
258,5.638,0.0781685709953308,0.1395459175109863,0.3053415417671204,0.057342529296875,-0.9932708740234376,0.03790283203125
259,5.673,0.4859768152236938,0.3878909945487976,0.4866873621940613,0.058990478515625,-0.9899139404296876,0.02984619140625
260,5.708,0.5005019903182983,0.2653307318687439,0.4658920764923096,0.018218994140625,-0.92413330078125,0.0935516357421875
261,5.743,0.2234602570533752,0.3045503199100494,0.6459230780601501,0.052276611328125,-0.9087066650390624,0.1788177490234375
262,5.773,-0.0765115544199943,0.2624894082546234,0.409828782081604,-0.0908355712890625,-0.871063232421875,0.1597747802734375
263,5.809000000000001,-0.1678848713636398,0.0770969167351722,-0.0973015204071998,-0.1581878662109375,-0.9531402587890624,0.0877685546875
264,5.8420000000000005,-0.0572728775441646,0.0528285950422287,-0.5415969491004944,-0.0615081787109375,-1.05035400390625,0.0903778076171875
265,5.888,0.067783311009407,-0.0687034279108047,-0.5350881814956665,0.023162841796875,-1.041091918945312,0.06231689453125
266,5.907,-0.0180802009999752,-0.0891309380531311,0.0176450405269861,0.1758575439453125,-0.988494873046875,0.1139373779296875
267,5.942,-0.0717498213052749,-0.0406499579548835,0.3997543156147003,0.1308746337890625,-0.9398956298828124,0.1090087890625
268,5.977,-0.0487374439835548,-0.0516189858317375,0.2006542682647705,0.016632080078125,-0.9739532470703124,0.0971221923828125
269,6.0120000000000005,0.0848573669791221,0.0552542023360729,0.1039754003286362,0.04608154296875,-0.91729736328125,0.13775634765625
270,6.041,-0.2814958691596985,0.1063075289130211,-0.0367212630808353,-0.009429931640625,-0.9191436767578124,0.1833648681640625
271,6.089,-0.2047083973884583,0.0045303031802177,0.1697829067707062,-0.0171051025390625,-0.942169189453125,0.0580902099609375
272,6.111000000000001,-0.097502052783966,0.1225645318627357,0.0970605015754699,-0.013580322265625,-0.97283935546875,0.0966339111328125
273,6.146000000000001,-0.1980662196874619,0.0749908909201622,-0.2538743615150452,-0.0846710205078125,-1.032485961914062,0.0781402587890625
274,6.176,-0.1361913979053497,-0.0222946535795927,-0.1323889344930649,-0.02655029296875,-1.009719848632812,0.03717041015625
275,6.212,-0.1693219095468521,0.0470263659954071,-0.0788082629442215,0.0123138427734375,-1.058395385742188,0.0785064697265625
276,6.252000000000001,-0.1227874383330345,0.0239777714014053,0.1159455105662346,0.0047454833984375,-1.07073974609375,0.0392913818359375
277,6.286,-0.0188714265823364,0.0115408087149262,0.1468307226896286,-0.016937255859375,-1.058517456054688,0.0363922119140625
278,6.3100000000000005,-0.1242228820919991,-0.0193177722394466,0.0504927337169647,-0.0563812255859375,-1.00933837890625,0.0532073974609375
279,6.345000000000001,-0.1071040853857994,-0.0113072488456964,0.0008151935762725,-0.0286712646484375,-1.036041259765625,0.023284912109375
280,6.380000000000001,0.0054847802966833,0.0648200064897537,-0.2182148844003677,-0.0221099853515625,-1.030929565429688,0.0249481201171875
281,6.415000000000001,-0.0048876996152102,0.0660908669233322,-0.2325935661792755,0.00225830078125,-1.018600463867188,0.0494537353515625
282,6.453000000000001,-0.0097114834934473,-0.0183233469724655,0.0068294103257358,0.0272369384765625,-0.9628753662109376,0.0420684814453125
283,6.488000000000001,0.0126609336584806,-0.0107077714055776,0.0519582740962505,-0.0098876953125,-1.031784057617188,0.0235137939453125
284,6.526,0.057255033403635,-0.0094116115942597,0.0470780283212661,0.0092315673828125,-0.9867706298828124,0.0367889404296875
285,6.549000000000001,-0.0653292089700698,-0.012500612065196,0.046291597187519,-0.0128936767578125,-0.991058349609375,0.06396484375
286,6.579000000000001,-0.028670260682702,-0.0246906988322734,-0.0568118840456008,-0.0556182861328125,-0.9915313720703124,0.0379486083984375
287,6.614000000000001,-0.0338884592056274,-0.0244382303208112,-0.1110167950391769,-0.0523834228515625,-0.9870147705078124,0.045501708984375
288,6.6530000000000005,-0.0966565012931823,-0.0528528280556201,-0.2115085124969482,-0.037017822265625,-1.010711669921875,0.04888916015625
289,6.691000000000001,0.0248648691922426,-0.0699785500764846,-0.1462360322475433,0.0136260986328125,-0.99786376953125,0.022125244140625
290,6.713000000000001,0.0248648691922426,-0.0699785500764846,-0.1462360322475433,0.040924072265625,-1.02215576171875,0.042083740234375
291,6.748000000000001,-0.0163281075656414,-0.0592129901051521,0.1093477979302406,0.0093231201171875,-1.025604248046875,0.0320892333984375
292,6.783000000000001,0.002298308070749,-0.067104734480381,0.21518874168396,0.021636962890625,-1.013381958007812,0.0306549072265625
293,6.818,-0.0006767092272639,-0.0187585074454546,-0.0139333922415971,-0.031707763671875,-1.018096923828125,0.04351806640625
294,6.852,0.0131855765357613,0.014241786673665,-0.0900515988469123,0.0207977294921875,-1.011978149414062,0.0349273681640625
295,6.8870000000000005,0.0090297134593129,0.0259413197636604,-0.0204227175563573,0.00537109375,-1.019500732421875,0.0298614501953125
296,6.92,0.0711466148495674,-0.0077748326584696,0.0439405590295791,-0.0128021240234375,-0.998260498046875,0.0260467529296875
297,6.952,-7.297061529243365e-05,-0.0680743902921676,0.0369566865265369,-0.041778564453125,-0.9873199462890624,0.0393218994140625
298,6.9830000000000005,0.0356216430664062,-0.0535026378929615,0.0016642092959955,-0.0130157470703125,-0.9927520751953124,0.0329742431640625
299,7.017000000000001,0.0711434185504913,-0.0504194982349872,-0.009933590888977,-0.0056915283203125,-1.012283325195312,0.0346221923828125
300,7.052000000000001,0.0901248306035995,-0.0934913381934166,0.1020581945776939,0.0023651123046875,-1.00347900390625,0.0422515869140625
301,7.088000000000001,0.0699798837304115,-0.0430542603135108,0.0777232870459556,-0.0204010009765625,-0.9906768798828124,0.0549468994140625
302,7.118,0.0398313030600547,-0.0241077337414026,-0.1046012416481972,-0.0284576416015625,-1.000991821289062,0.0484619140625
303,7.152000000000001,0.0732835382223129,-0.04866873472929,-0.0447120778262615,0.0057525634765625,-0.992279052734375,0.0346527099609375
304,7.186,0.0122334966436028,-0.0048466869629919,0.0136630814522504,0.0215301513671875,-0.9659423828125,0.0805206298828125
305,7.221,-0.0559689924120903,0.0162522066384553,0.0412382520735263,-0.0038909912109375,-0.9998016357421876,0.0590362548828125
